Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1782225450,0,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1782225451,5,,Aggregated,0.000000,0.000000,67,93,310,310,320,350,350,350,350,350,350,16,0,26,121.95882500236621,9.483400033786893,350.8901000022888,43373.9375
1782225452,15,,Aggregated,0.000000,0.000000,22,93,310,310,340,350,360,360,360,360,360,30,0,18,123.94905000304182,8.382800035178661,359.1817000415176,43929.46666666667
1782225453,20,,Aggregated,5.000000,0.000000,18,300,310,330,360,950,1000,1000,1000,1000,1000,50,0,18,168.89905399875715,5.832099937833846,1017.7646999945864,36158.26
1782225454,25,,Aggregated,10.500000,0.000000,22,300,320,330,360,950,990,1000,1000,1000,1000,72,0,21,173.78279860875207,5.832099937833846,1017.7646999945864,39669.01388888889
1782225455,30,,Aggregated,11.666667,0.000000,21,95,310,330,360,890,990,1000,1000,1000,1000,93,0,21,156.14587203874905,5.832099937833846,1017.7646999945864,40023.67741935484
1782225456,35,,Aggregated,13.750000,0.000000,21,78,300,320,360,400,960,990,1000,1000,1000,120,0,21,140.52119999735928,5.832099937833846,1017.7646999945864,44177.575
1782225457,40,,Aggregated,15.400000,0.000000,21,65,300,320,350,380,960,990,1000,1000,1000,144,0,21,131.25323819501014,5.832099937833846,1017.7646999945864,46567.194444444445
1782225458,45,,Aggregated,16.666667,0.000000,20,63,300,310,340,360,950,990,1000,1000,1000,165,0,20,126.03636484974149,5.832099937833846,1017.7646999945864,45891.1696969697
1782225459,50,,Aggregated,17.857143,0.000000,20,58,300,310,340,360,950,990,1000,1000,1000,195,0,20,118.04580358931652,5.832099937833846,1017.7646999945864,46363.6
1782225460,50,,Aggregated,18.750000,0.000000,19,47,95,310,340,360,890,960,1000,1000,1000,235,0,19,111.91194297726008,5.832099937833846,1017.7646999945864,46277.1914893617
